,Year,coder1-encodings,Consistency,X,Y
0,1990,Surface/Volume,1,0,0
1,1990,Surface/Volume,1,0,0
2,1990,Surface/Volume,1,2,0
3,1990,Surface/Volume,1,4,0
4,1990,Surface/Volume,1,6,0
5,1990,Surface/Volume,1,8,0
6,1990,Surface/Volume,1,10,0
7,1990,Surface/Volume,1,12,0
8,1990,Surface/Volume,1,14,0
9,1990,Surface/Volume,1,16,0
10,1990,Surface/Volume,1,18,0
11,1990,Surface/Volume,1,20,0
12,1990,Surface/Volume,1,22,0
13,1990,Surface/Volume,1,24,0
14,1990,Surface/Volume,1,26,0
15,1990,Surface/Volume,1,28,0
16,1990,Surface/Volume,1,30,0
17,1990,Surface/Volume,1,32,0
18,1990,Surface/Volume,1,34,0
19,1990,Surface/Volume,1,36,0
20,1990,Surface/Volume,1,38,0
21,1990,Surface/Volume,1,40,0
22,1990,Surface/Volume,1,42,0
23,1990,Surface/Volume,1,44,0
24,1990,Surface/Volume,1,46,0
25,1990,Surface/Volume,1,48,0
26,1990,Surface/Volume,1,50,0
27,1990,Surface/Volume,1,52,0
28,1990,Surface/Volume,1,54,0
29,1990,Surface/Volume,1,56,0
30,1990,Surface/Volume,1,58,0
31,1990,Surface/Volume,1,60,0
32,1990,Surface/Volume,1,62,0
33,1990,Surface/Volume,1,64,0
34,1990,Surface/Volume,1,0,1
35,1990,Surface/Volume,1,2,1
36,1990,Surface/Volume,1,4,1
37,1990,Surface/Volume,1,6,1
38,1990,Surface/Volume,1,8,1
39,1990,Surface/Volume,1,10,1
40,1990,Surface/Volume,1,12,1
41,1990,Surface/Volume,1,14,1
42,1990,Surface/Volume,1,16,1
43,1990,Surface/Volume,1,18,1
44,1990,Surface/Volume,1,20,1
45,1990,Surface/Volume,1,22,1
46,1990,Surface/Volume,1,24,1
47,1990,Surface/Volume,1,26,1
48,1990,Surface/Volume,1,28,1
49,1990,Surface/Volume,1,30,1
50,1990,Surface/Volume,1,32,1
51,1990,Surface/Volume,1,34,1
52,1990,Surface/Volume,1,36,1
53,1990,Surface/Volume,1,38,1
54,1990,Surface/Volume,1,40,1
55,1990,Surface/Volume,1,42,1
56,1990,Surface/Volume,1,44,1
57,1990,Surface/Volume,1,46,1
58,1990,Surface/Volume,1,48,1
59,1990,Surface/Volume,1,50,1
60,1990,Surface/Volume,1,52,1
61,1990,Surface/Volume,1,54,1
62,1990,Surface/Volume,1,56,1
63,1990,Surface/Volume,1,58,1
64,1990,Surface/Volume,1,60,1
65,1990,Surface/Volume,1,62,1
66,1990,Surface/Volume,1,64,1
67,1990,Surface/Volume,1,0,2
68,1995,Surface/Volume,1,2,2
69,1995,Surface/Volume,1,4,2
70,1995,Surface/Volume,1,6,2
71,1995,Surface/Volume,1,8,2
72,1995,Surface/Volume,1,10,2
73,1995,Surface/Volume,1,12,2
74,1995,Surface/Volume,1,14,2
75,1995,Surface/Volume,1,16,2
76,1995,Surface/Volume,1,18,2
77,1995,Surface/Volume,1,20,2
78,1995,Surface/Volume,1,22,2
79,1995,Surface/Volume,1,24,2
80,1995,Surface/Volume,1,26,2
81,1995,Surface/Volume,1,28,2
82,1995,Surface/Volume,1,30,2
83,1995,Surface/Volume,1,32,2
84,1995,Surface/Volume,1,34,2
85,1995,Surface/Volume,1,36,2
86,1995,Surface/Volume,1,38,2
87,1995,Surface/Volume,1,40,2
88,1995,Surface/Volume,1,42,2
89,1995,Surface/Volume,1,44,2
90,1995,Surface/Volume,1,46,2
91,1995,Surface/Volume,1,48,2
92,1995,Surface/Volume,1,50,2
93,1995,Surface/Volume,1,52,2
94,1995,Surface/Volume,1,54,2
95,1995,Surface/Volume,1,56,2
96,1995,Surface/Volume,1,58,2
97,1995,Surface/Volume,1,60,2
98,1995,Surface/Volume,1,62,2
99,1995,Surface/Volume,1,64,2
100,1995,Surface/Volume,1,0,3
101,1995,Surface/Volume,1,2,3
102,1995,Surface/Volume,1,4,3
103,1995,Surface/Volume,1,6,3
104,1995,Surface/Volume,1,8,3
105,1995,Surface/Volume,1,10,3
106,1995,Surface/Volume,1,12,3
107,1995,Surface/Volume,1,14,3
108,1995,Surface/Volume,1,16,3
109,1995,Surface/Volume,1,18,3
110,1995,Surface/Volume,1,20,3
111,1995,Surface/Volume,1,22,3
112,1995,Surface/Volume,1,24,3
113,1995,Surface/Volume,1,26,3
114,1995,Surface/Volume,1,28,3
115,1995,Surface/Volume,1,30,3
116,1995,Surface/Volume,1,32,3
117,1995,Surface/Volume,1,34,3
118,1995,Surface/Volume,1,36,3
119,1995,Surface/Volume,1,38,3
120,1995,Surface/Volume,1,40,3
121,1995,Surface/Volume,1,42,3
122,1995,Surface/Volume,1,44,3
123,1995,Surface/Volume,1,46,3
124,1995,Surface/Volume,1,48,3
125,1995,Surface/Volume,1,50,3
126,1995,Surface/Volume,1,52,3
127,1995,Surface/Volume,1,54,3
128,1995,Surface/Volume,1,56,3
129,1995,Surface/Volume,1,58,3
130,1995,Surface/Volume,1,60,3
131,1995,Surface/Volume,1,62,3
132,1995,Surface/Volume,1,64,3
133,1995,Surface/Volume,1,0,4
134,1995,Surface/Volume,1,2,4
135,1995,Surface/Volume,1,4,4
136,1995,Surface/Volume,1,6,4
137,1995,Surface/Volume,1,8,4
138,1995,Surface/Volume,1,10,4
139,1995,Surface/Volume,1,12,4
140,1995,Surface/Volume,1,14,4
141,1995,Surface/Volume,1,16,4
142,2000,Surface/Volume,1,18,4
143,2000,Surface/Volume,1,20,4
144,2000,Surface/Volume,1,22,4
145,2000,Surface/Volume,1,24,4
146,2000,Surface/Volume,1,26,4
147,2000,Surface/Volume,1,28,4
148,2000,Surface/Volume,1,30,4
149,2000,Surface/Volume,1,32,4
150,2000,Surface/Volume,1,34,4
151,2000,Surface/Volume,1,36,4
152,2000,Surface/Volume,1,38,4
153,2000,Surface/Volume,1,40,4
154,2000,Surface/Volume,1,42,4
155,2000,Surface/Volume,1,44,4
156,2000,Surface/Volume,1,46,4
157,2000,Surface/Volume,1,48,4
158,2000,Surface/Volume,1,50,4
159,2000,Surface/Volume,1,52,4
160,2000,Surface/Volume,1,54,4
161,2000,Surface/Volume,1,56,4
162,2000,Surface/Volume,1,58,4
163,2000,Surface/Volume,1,60,4
164,2000,Surface/Volume,1,62,4
165,2000,Surface/Volume,1,64,4
166,2000,Surface/Volume,1,0,5
167,2000,Surface/Volume,1,2,5
168,2000,Surface/Volume,1,4,5
169,2000,Surface/Volume,1,6,5
170,2000,Surface/Volume,1,8,5
171,2000,Surface/Volume,1,10,5
172,2000,Surface/Volume,1,12,5
173,2000,Surface/Volume,1,14,5
174,2000,Surface/Volume,1,16,5
175,2000,Surface/Volume,1,18,5
176,2000,Surface/Volume,1,20,5
177,2000,Surface/Volume,1,22,5
178,2000,Surface/Volume,1,24,5
179,2000,Surface/Volume,1,26,5
180,2000,Surface/Volume,1,28,5
181,2000,Surface/Volume,1,30,5
182,2000,Surface/Volume,1,32,5
183,2000,Surface/Volume,1,34,5
184,2000,Surface/Volume,1,36,5
185,2000,Surface/Volume,1,38,5
186,2000,Surface/Volume,1,40,5
187,2000,Surface/Volume,1,42,5
188,2000,Surface/Volume,1,44,5
189,2000,Surface/Volume,1,46,5
190,2000,Surface/Volume,1,48,5
191,2000,Surface/Volume,1,50,5
192,2000,Surface/Volume,1,52,5
193,2000,Surface/Volume,1,54,5
194,2000,Surface/Volume,1,56,5
195,2000,Surface/Volume,1,58,5
196,2000,Surface/Volume,1,60,5
197,2000,Surface/Volume,1,62,5
198,2000,Surface/Volume,1,64,5
199,2000,Surface/Volume,1,0,6
200,2000,Surface/Volume,1,2,6
201,2000,Surface/Volume,1,4,6
202,2000,Surface/Volume,1,6,6
203,2000,Surface/Volume,1,8,6
204,2000,Surface/Volume,1,10,6
205,2000,Surface/Volume,1,12,6
206,2000,Surface/Volume,1,14,6
207,2000,Surface/Volume,1,16,6
208,2000,Surface/Volume,1,18,6
209,2000,Surface/Volume,1,20,6
210,2000,Surface/Volume,1,22,6
211,2000,Surface/Volume,1,24,6
212,2000,Surface/Volume,1,26,6
213,2000,Surface/Volume,1,28,6
214,2000,Surface/Volume,1,30,6
215,2000,Surface/Volume,1,32,6
216,2000,Surface/Volume,1,34,6
217,2000,Surface/Volume,1,36,6
218,2000,Surface/Volume,1,38,6
219,2000,Surface/Volume,1,40,6
220,2000,Surface/Volume,1,42,6
221,2000,Surface/Volume,1,44,6
222,2000,Surface/Volume,1,46,6
223,2000,Surface/Volume,1,48,6
224,2000,Surface/Volume,1,50,6
225,2000,Surface/Volume,1,52,6
226,2000,Surface/Volume,1,54,6
227,2000,Surface/Volume,1,56,6
228,2000,Surface/Volume,1,58,6
229,2000,Surface/Volume,1,60,6
230,2000,Surface/Volume,1,62,6
231,2000,Surface/Volume,1,64,6
232,2000,Surface/Volume,1,0,7
233,2000,Surface/Volume,1,2,7
234,2000,Surface/Volume,1,4,7
235,2000,Surface/Volume,1,6,7
236,2000,Surface/Volume,1,8,7
237,2000,Surface/Volume,1,10,7
238,2000,Surface/Volume,1,12,7
239,2000,Surface/Volume,1,14,7
240,2000,Surface/Volume,1,16,7
241,2000,Surface/Volume,1,18,7
242,2000,Surface/Volume,1,20,7
243,2000,Surface/Volume,1,22,7
244,2000,Surface/Volume,1,24,7
245,2000,Surface/Volume,1,26,7
246,2000,Surface/Volume,1,28,7
247,2000,Surface/Volume,1,30,7
248,2000,Surface/Volume,1,32,7
249,2000,Surface/Volume,1,34,7
250,2000,Surface/Volume,1,36,7
251,2000,Surface/Volume,1,38,7
252,2000,Surface/Volume,1,40,7
253,2000,Surface/Volume,1,42,7
254,2000,Surface/Volume,1,44,7
255,2000,Surface/Volume,1,46,7
256,2000,Surface/Volume,1,48,7
257,2005,Surface/Volume,1,50,7
258,2005,Surface/Volume,1,52,7
259,2005,Surface/Volume,1,54,7
260,2005,Surface/Volume,1,56,7
261,2005,Surface/Volume,1,58,7
262,2005,Surface/Volume,1,60,7
263,2005,Surface/Volume,1,62,7
264,2005,Surface/Volume,1,64,7
265,2005,Surface/Volume,1,0,8
266,2005,Surface/Volume,1,2,8
267,2005,Surface/Volume,1,4,8
268,2005,Surface/Volume,1,6,8
269,2005,Surface/Volume,1,8,8
270,2005,Surface/Volume,1,10,8
271,2005,Surface/Volume,1,12,8
272,2005,Surface/Volume,1,14,8
273,2005,Surface/Volume,1,16,8
274,2005,Surface/Volume,1,18,8
275,2005,Surface/Volume,1,20,8
276,2005,Surface/Volume,1,22,8
277,2005,Surface/Volume,1,24,8
278,2005,Surface/Volume,1,26,8
279,2005,Surface/Volume,1,28,8
280,2005,Surface/Volume,1,30,8
281,2005,Surface/Volume,1,32,8
282,2005,Surface/Volume,1,34,8
283,2005,Surface/Volume,1,36,8
284,2005,Surface/Volume,1,38,8
285,2005,Surface/Volume,1,40,8
286,2005,Surface/Volume,1,42,8
287,2005,Surface/Volume,1,44,8
288,2005,Surface/Volume,1,46,8
289,2005,Surface/Volume,1,48,8
290,2005,Surface/Volume,1,50,8
291,2005,Surface/Volume,1,52,8
292,2005,Surface/Volume,1,54,8
293,2005,Surface/Volume,1,56,8
294,2005,Surface/Volume,1,58,8
295,2005,Surface/Volume,1,60,8
296,2005,Surface/Volume,1,62,8
297,2005,Surface/Volume,1,64,8
298,2005,Surface/Volume,1,0,9
299,2005,Surface/Volume,1,2,9
300,2005,Surface/Volume,1,4,9
301,2005,Surface/Volume,1,6,9
302,2005,Surface/Volume,1,8,9
303,2005,Surface/Volume,1,10,9
304,2005,Surface/Volume,1,12,9
305,2005,Surface/Volume,1,14,9
306,2005,Surface/Volume,1,16,9
307,2005,Surface/Volume,1,18,9
308,2005,Surface/Volume,1,20,9
309,2005,Surface/Volume,1,22,9
310,2005,Surface/Volume,1,24,9
311,2005,Surface/Volume,1,26,9
312,2005,Surface/Volume,1,28,9
313,2005,Surface/Volume,1,30,9
314,2005,Surface/Volume,1,32,9
315,2005,Surface/Volume,1,34,9
316,2005,Surface/Volume,1,36,9
317,2005,Surface/Volume,1,38,9
318,2005,Surface/Volume,1,40,9
319,2005,Surface/Volume,1,42,9
320,2005,Surface/Volume,1,44,9
321,2005,Surface/Volume,1,46,9
322,2005,Surface/Volume,1,48,9
323,2005,Surface/Volume,1,50,9
324,2005,Surface/Volume,1,52,9
325,2005,Surface/Volume,1,54,9
326,2005,Surface/Volume,1,56,9
327,2005,Surface/Volume,1,58,9
328,2005,Surface/Volume,1,60,9
329,2005,Surface/Volume,1,62,9
330,2005,Surface/Volume,1,64,9
331,2005,Surface/Volume,1,0,10
332,2005,Surface/Volume,1,2,10
333,2005,Surface/Volume,1,4,10
334,2005,Surface/Volume,1,6,10
335,2005,Surface/Volume,1,8,10
336,2005,Surface/Volume,1,10,10
337,2005,Surface/Volume,1,12,10
338,2005,Surface/Volume,1,14,10
339,2005,Surface/Volume,1,16,10
340,2005,Surface/Volume,1,18,10
341,2005,Surface/Volume,1,20,10
342,2005,Surface/Volume,1,22,10
343,2005,Surface/Volume,1,24,10
344,2005,Surface/Volume,1,26,10
345,2005,Surface/Volume,1,28,10
346,2005,Surface/Volume,1,30,10
347,2005,Surface/Volume,1,32,10
348,2005,Surface/Volume,1,34,10
349,2005,Surface/Volume,1,36,10
350,2005,Surface/Volume,1,38,10
351,2005,Surface/Volume,1,40,10
352,2005,Surface/Volume,1,42,10
353,2005,Surface/Volume,1,44,10
354,2005,Surface/Volume,1,46,10
355,2005,Surface/Volume,1,48,10
356,2005,Surface/Volume,1,50,10
357,2005,Surface/Volume,1,52,10
358,2005,Surface/Volume,1,54,10
359,2005,Surface/Volume,1,56,10
360,2005,Surface/Volume,1,58,10
361,2005,Surface/Volume,1,60,10
362,2005,Surface/Volume,1,62,10
363,2005,Surface/Volume,1,64,10
364,2005,Surface/Volume,1,0,11
365,2005,Surface/Volume,1,2,11
366,2005,Surface/Volume,1,4,11
367,2005,Surface/Volume,1,6,11
368,2005,Surface/Volume,1,8,11
369,2005,Surface/Volume,1,10,11
370,2005,Surface/Volume,1,12,11
371,2005,Surface/Volume,1,14,11
372,2005,Surface/Volume,1,16,11
373,2005,Surface/Volume,1,18,11
374,2005,Surface/Volume,1,20,11
375,2005,Surface/Volume,1,22,11
376,2005,Surface/Volume,1,24,11
377,2005,Surface/Volume,1,26,11
378,2005,Surface/Volume,1,28,11
379,2005,Surface/Volume,1,30,11
380,2005,Surface/Volume,1,32,11
381,2005,Surface/Volume,1,34,11
382,2005,Surface/Volume,1,36,11
383,2005,Surface/Volume,1,38,11
384,2005,Surface/Volume,1,40,11
385,2005,Surface/Volume,1,42,11
386,2005,Surface/Volume,1,44,11
387,2005,Surface/Volume,1,46,11
388,2005,Surface/Volume,1,48,11
389,2005,Surface/Volume,1,50,11
390,2005,Surface/Volume,1,52,11
391,2005,Surface/Volume,1,54,11
392,2005,Surface/Volume,1,56,11
393,2005,Surface/Volume,1,58,11
394,2005,Surface/Volume,1,60,11
395,2005,Surface/Volume,1,62,11
396,2005,Surface/Volume,1,64,11
397,2005,Surface/Volume,1,0,12
398,2005,Surface/Volume,1,2,12
399,2005,Surface/Volume,1,4,12
400,2005,Surface/Volume,1,6,12
401,2005,Surface/Volume,1,8,12
402,2005,Surface/Volume,1,10,12
403,2005,Surface/Volume,1,12,12
404,2005,Surface/Volume,1,14,12
405,2005,Surface/Volume,1,16,12
406,2005,Surface/Volume,1,18,12
407,2005,Surface/Volume,1,20,12
408,2005,Surface/Volume,1,22,12
409,2005,Surface/Volume,1,24,12
410,2010,Surface/Volume,1,26,12
411,2010,Surface/Volume,1,28,12
412,2010,Surface/Volume,1,30,12
413,2010,Surface/Volume,1,32,12
414,2010,Surface/Volume,1,34,12
415,2010,Surface/Volume,1,36,12
416,2010,Surface/Volume,1,38,12
417,2010,Surface/Volume,1,40,12
418,2010,Surface/Volume,1,42,12
419,2010,Surface/Volume,1,44,12
420,2010,Surface/Volume,1,46,12
421,2010,Surface/Volume,1,48,12
422,2010,Surface/Volume,1,50,12
423,2010,Surface/Volume,1,52,12
424,2010,Surface/Volume,1,54,12
425,2010,Surface/Volume,1,56,12
426,2010,Surface/Volume,1,58,12
427,2010,Surface/Volume,1,60,12
428,2010,Surface/Volume,1,62,12
429,2010,Surface/Volume,1,64,12
430,2010,Surface/Volume,1,0,13
431,2010,Surface/Volume,1,2,13
432,2010,Surface/Volume,1,4,13
433,2010,Surface/Volume,1,6,13
434,2010,Surface/Volume,1,8,13
435,2010,Surface/Volume,1,10,13
436,2010,Surface/Volume,1,12,13
437,2010,Surface/Volume,1,14,13
438,2010,Surface/Volume,1,16,13
439,2010,Surface/Volume,1,18,13
440,2010,Surface/Volume,1,20,13
441,2010,Surface/Volume,1,22,13
442,2010,Surface/Volume,1,24,13
443,2010,Surface/Volume,1,26,13
444,2010,Surface/Volume,1,28,13
445,2010,Surface/Volume,1,30,13
446,2010,Surface/Volume,1,32,13
447,2010,Surface/Volume,1,34,13
448,2010,Surface/Volume,1,36,13
449,2010,Surface/Volume,1,38,13
450,2010,Surface/Volume,1,40,13
451,2010,Surface/Volume,1,42,13
452,2010,Surface/Volume,1,44,13
453,2010,Surface/Volume,1,46,13
454,2010,Surface/Volume,1,48,13
455,2010,Surface/Volume,1,50,13
456,2010,Surface/Volume,1,52,13
457,2010,Surface/Volume,1,54,13
458,2010,Surface/Volume,1,56,13
459,2010,Surface/Volume,1,58,13
460,2010,Surface/Volume,1,60,13
461,2010,Surface/Volume,1,62,13
462,2010,Surface/Volume,1,64,13
463,2010,Surface/Volume,1,0,14
464,2010,Surface/Volume,1,2,14
465,2010,Surface/Volume,1,4,14
466,2010,Surface/Volume,1,6,14
467,2010,Surface/Volume,1,8,14
468,2010,Surface/Volume,1,10,14
469,2010,Surface/Volume,1,12,14
470,2010,Surface/Volume,1,14,14
471,2010,Surface/Volume,1,16,14
472,2010,Surface/Volume,1,18,14
473,2010,Surface/Volume,1,20,14
474,2010,Surface/Volume,1,22,14
475,2010,Surface/Volume,1,24,14
476,2010,Surface/Volume,1,26,14
477,2010,Surface/Volume,1,28,14
478,2010,Surface/Volume,1,30,14
479,2010,Surface/Volume,1,32,14
480,2010,Surface/Volume,1,34,14
481,2010,Surface/Volume,1,36,14
482,2010,Surface/Volume,1,38,14
483,2010,Surface/Volume,1,40,14
484,2010,Surface/Volume,1,42,14
485,2010,Surface/Volume,1,44,14
486,2010,Surface/Volume,1,46,14
487,2010,Surface/Volume,1,48,14
488,2010,Surface/Volume,1,50,14
489,2010,Surface/Volume,1,52,14
490,2010,Surface/Volume,1,54,14
491,2010,Surface/Volume,1,56,14
492,2010,Surface/Volume,1,58,14
493,2010,Surface/Volume,1,60,14
494,2010,Surface/Volume,1,62,14
495,2010,Surface/Volume,1,64,14
496,2010,Surface/Volume,1,0,15
497,2010,Surface/Volume,1,2,15
498,2010,Surface/Volume,1,4,15
499,2010,Surface/Volume,1,6,15
500,2010,Surface/Volume,1,8,15
501,2010,Surface/Volume,1,10,15
502,2010,Surface/Volume,1,12,15
503,2010,Surface/Volume,1,14,15
504,2010,Surface/Volume,1,16,15
505,2015,Surface/Volume,1,18,15
506,2015,Surface/Volume,1,20,15
507,2015,Surface/Volume,1,22,15
508,2015,Surface/Volume,1,24,15
509,2015,Surface/Volume,1,26,15
510,2015,Surface/Volume,1,28,15
511,2015,Surface/Volume,1,30,15
512,2015,Surface/Volume,1,32,15
513,2015,Surface/Volume,1,34,15
514,2015,Surface/Volume,1,36,15
515,2015,Surface/Volume,1,38,15
516,2015,Surface/Volume,1,40,15
517,2015,Surface/Volume,1,42,15
518,2015,Surface/Volume,1,44,15
519,2015,Surface/Volume,1,46,15
520,2015,Surface/Volume,1,48,15
521,2015,Surface/Volume,1,50,15
522,2015,Surface/Volume,1,52,15
523,2015,Surface/Volume,1,54,15
524,2015,Surface/Volume,1,56,15
525,2015,Surface/Volume,1,58,15
526,2015,Surface/Volume,1,60,15
527,2015,Surface/Volume,1,62,15
528,2015,Surface/Volume,1,64,15
529,2015,Surface/Volume,1,0,16
530,2015,Surface/Volume,1,2,16
531,2015,Surface/Volume,1,4,16
532,2015,Surface/Volume,1,6,16
533,2015,Surface/Volume,1,8,16
534,2015,Surface/Volume,1,10,16
535,2015,Surface/Volume,1,12,16
536,2015,Surface/Volume,1,14,16
537,2015,Surface/Volume,1,16,16
538,2015,Surface/Volume,1,18,16
539,2015,Surface/Volume,1,20,16
540,2015,Surface/Volume,1,22,16
541,2015,Surface/Volume,1,24,16
542,2015,Surface/Volume,1,26,16
543,2015,Surface/Volume,1,28,16
544,2015,Surface/Volume,1,30,16
545,2015,Surface/Volume,1,32,16
546,2015,Surface/Volume,1,34,16
547,2015,Surface/Volume,1,36,16
548,2015,Surface/Volume,1,38,16
549,2015,Surface/Volume,1,40,16
550,2015,Surface/Volume,1,42,16
551,2015,Surface/Volume,1,44,16
552,2015,Surface/Volume,1,46,16
553,2015,Surface/Volume,1,48,16
554,2015,Surface/Volume,1,50,16
555,2015,Surface/Volume,1,52,16
556,2015,Surface/Volume,1,54,16
557,2015,Surface/Volume,1,56,16
558,2015,Surface/Volume,1,58,16
559,2015,Surface/Volume,1,60,16
560,2015,Surface/Volume,1,62,16
561,2015,Surface/Volume,1,64,16
562,2015,Surface/Volume,1,0,17
563,2015,Surface/Volume,1,2,17
564,2015,Surface/Volume,1,4,17
565,2015,Surface/Volume,1,6,17
566,2015,Surface/Volume,1,8,17
567,2020,Surface/Volume,1,10,17
